S.No,Date.Time,Temperature,RH,VPD,Logger,Day,Chamber,Exp
11845,5/9/17 23:59,20.5,57,1.040883078,3,2,1,2
11846,5/10/17 00:00,20.5,57,1.040883078,3,2,1,2
11847,5/10/17 00:01,20.5,57,1.040883078,3,2,1,2
11848,5/10/17 00:02,20.5,57,1.040883078,3,2,1,2
11849,5/10/17 00:03,20.5,57,1.040883078,3,2,1,2
11850,5/10/17 00:04,20.5,57,1.040883078,3,2,1,2
11851,5/10/17 00:05,20.5,57,1.040883078,3,2,1,2
11852,5/10/17 00:06,20.5,57,1.040883078,3,2,1,2
11853,5/10/17 00:07,20.5,57,1.040883078,3,2,1,2
11854,5/10/17 00:08,20.5,57,1.040883078,3,2,1,2
11855,5/10/17 00:09,20.5,57,1.040883078,3,2,1,2
11856,5/10/17 00:10,20.5,57,1.040883078,3,2,1,2
11857,5/10/17 00:11,20.5,57,1.040883078,3,2,1,2
11858,5/10/17 00:12,20.5,57,1.040883078,3,2,1,2
11859,5/10/17 00:13,20.5,57,1.040883078,3,2,1,2
11860,5/10/17 00:14,20.5,57,1.040883078,3,2,1,2
11861,5/10/17 00:15,20.5,57,1.040883078,3,2,1,2
11862,5/10/17 00:16,20.5,57,1.040883078,3,2,1,2
11863,5/10/17 00:17,20.5,57,1.040883078,3,2,1,2
11864,5/10/17 00:18,20.5,57,1.040883078,3,2,1,2
11865,5/10/17 00:19,20.5,57,1.040883078,3,2,1,2
11866,5/10/17 00:20,20.5,57,1.040883078,3,2,1,2
11867,5/10/17 00:21,20.5,57,1.040883078,3,2,1,2
11868,5/10/17 00:22,20.5,57,1.040883078,3,2,1,2
11869,5/10/17 00:23,20.5,57,1.040883078,3,2,1,2
11870,5/10/17 00:24,20.5,57,1.040883078,3,2,1,2
11871,5/10/17 00:25,20.5,57,1.040883078,3,2,1,2
11872,5/10/17 00:26,20.5,57,1.040883078,3,2,1,2
11873,5/10/17 00:27,20.5,57,1.040883078,3,2,1,2
11874,5/10/17 00:28,20.5,57,1.040883078,3,2,1,2
11875,5/10/17 00:29,20.5,57,1.040883078,3,2,1,2
11876,5/10/17 00:30,20.5,57,1.040883078,3,2,1,2
11877,5/10/17 00:31,20.5,57,1.040883078,3,2,1,2
11878,5/10/17 00:32,20.5,57,1.040883078,3,2,1,2
11879,5/10/17 00:33,20.5,57,1.040883078,3,2,1,2
11880,5/10/17 00:34,20.5,57,1.040883078,3,2,1,2
11881,5/10/17 00:35,20.5,57,1.040883078,3,2,1,2
11882,5/10/17 00:36,20.5,57,1.040883078,3,2,1,2
11883,5/10/17 00:37,20.5,57,1.040883078,3,2,1,2
11884,5/10/17 00:38,20.5,57,1.040883078,3,2,1,2
11885,5/10/17 00:39,20.5,57,1.040883078,3,2,1,2
11886,5/10/17 00:40,20.5,57,1.040883078,3,2,1,2
11887,5/10/17 00:41,20.5,56.5,1.05298637,3,2,1,2
11888,5/10/17 00:42,20.5,56.5,1.05298637,3,2,1,2
11889,5/10/17 00:43,20.5,56.5,1.05298637,3,2,1,2
11890,5/10/17 00:44,20.5,56.5,1.05298637,3,2,1,2
11891,5/10/17 00:45,20.5,56.5,1.05298637,3,2,1,2
11892,5/10/17 00:46,20.5,56.5,1.05298637,3,2,1,2
11893,5/10/17 00:47,20.5,56.5,1.05298637,3,2,1,2
11894,5/10/17 00:48,20.5,56.5,1.05298637,3,2,1,2
11895,5/10/17 00:49,20.5,56.5,1.05298637,3,2,1,2
11896,5/10/17 00:50,20.5,56.5,1.05298637,3,2,1,2
11897,5/10/17 00:51,20.5,56.5,1.05298637,3,2,1,2
11898,5/10/17 00:52,20.5,56.5,1.05298637,3,2,1,2
11899,5/10/17 00:53,20.5,56.5,1.05298637,3,2,1,2
11900,5/10/17 00:54,20.5,56.5,1.05298637,3,2,1,2
11901,5/10/17 00:55,20.5,56.5,1.05298637,3,2,1,2
11902,5/10/17 00:56,20.5,56.5,1.05298637,3,2,1,2
11903,5/10/17 00:57,20.5,56.5,1.05298637,3,2,1,2
11904,5/10/17 00:58,20.5,56.5,1.05298637,3,2,1,2
11905,5/10/17 00:59,20.5,56.5,1.05298637,3,2,1,2
11906,5/10/17 01:00,20.5,56.5,1.05298637,3,2,1,2
11907,5/10/17 01:01,20.5,56.5,1.05298637,3,2,1,2
11908,5/10/17 01:02,20.5,56.5,1.05298637,3,2,1,2
11909,5/10/17 01:03,20.5,56.5,1.05298637,3,2,1,2
11910,5/10/17 01:04,20.5,56.5,1.05298637,3,2,1,2
11911,5/10/17 01:05,20.5,56.5,1.05298637,3,2,1,2
11912,5/10/17 01:06,20.5,56.5,1.05298637,3,2,1,2
11913,5/10/17 01:07,20.5,56.5,1.05298637,3,2,1,2
11914,5/10/17 01:08,20.5,56.5,1.05298637,3,2,1,2
11915,5/10/17 01:09,20.5,56.5,1.05298637,3,2,1,2
11916,5/10/17 01:10,20.5,56.5,1.05298637,3,2,1,2
11917,5/10/17 01:11,20.5,56.5,1.05298637,3,2,1,2
11918,5/10/17 01:12,20.5,56.5,1.05298637,3,2,1,2
11919,5/10/17 01:13,20.5,56.5,1.05298637,3,2,1,2
11920,5/10/17 01:14,20.5,56.5,1.05298637,3,2,1,2
11921,5/10/17 01:15,20.5,56.5,1.05298637,3,2,1,2
11922,5/10/17 01:16,20.5,56.5,1.05298637,3,2,1,2
11923,5/10/17 01:17,20.5,56.5,1.05298637,3,2,1,2
11924,5/10/17 01:18,20.5,56.5,1.05298637,3,2,1,2
11925,5/10/17 01:19,20.5,56.5,1.05298637,3,2,1,2
11926,5/10/17 01:20,20.5,56,1.065089661,3,2,1,2
11927,5/10/17 01:21,20.5,56.5,1.05298637,3,2,1,2
11928,5/10/17 01:22,20.5,56,1.065089661,3,2,1,2
11929,5/10/17 01:23,20.5,56,1.065089661,3,2,1,2
11930,5/10/17 01:24,20.5,56,1.065089661,3,2,1,2
11931,5/10/17 01:25,20.5,56,1.065089661,3,2,1,2
11932,5/10/17 01:26,20.5,56.5,1.05298637,3,2,1,2
11933,5/10/17 01:27,20.5,56.5,1.05298637,3,2,1,2
11934,5/10/17 01:28,20.5,56,1.065089661,3,2,1,2
11935,5/10/17 01:29,20.5,56,1.065089661,3,2,1,2
11936,5/10/17 01:30,20.5,56,1.065089661,3,2,1,2
11937,5/10/17 01:31,20.5,56.5,1.05298637,3,2,1,2
11938,5/10/17 01:32,20.5,56,1.065089661,3,2,1,2
11939,5/10/17 01:33,20.5,56,1.065089661,3,2,1,2
11940,5/10/17 01:34,20.5,56,1.065089661,3,2,1,2
11941,5/10/17 01:35,20.5,56,1.065089661,3,2,1,2
11942,5/10/17 01:36,20.5,56,1.065089661,3,2,1,2
11943,5/10/17 01:37,20.5,56,1.065089661,3,2,1,2
11944,5/10/17 01:38,20.5,56,1.065089661,3,2,1,2
11945,5/10/17 01:39,20.5,56,1.065089661,3,2,1,2
11946,5/10/17 01:40,20.5,56,1.065089661,3,2,1,2
11947,5/10/17 01:41,20.5,56,1.065089661,3,2,1,2
11948,5/10/17 01:42,20.5,56,1.065089661,3,2,1,2
11949,5/10/17 01:43,20.5,56,1.065089661,3,2,1,2
11950,5/10/17 01:44,20.5,56,1.065089661,3,2,1,2
11951,5/10/17 01:45,20.5,56,1.065089661,3,2,1,2
11952,5/10/17 01:46,20.5,56,1.065089661,3,2,1,2
11953,5/10/17 01:47,20.5,56,1.065089661,3,2,1,2
11954,5/10/17 01:48,20.5,56,1.065089661,3,2,1,2
11955,5/10/17 01:49,20.5,56,1.065089661,3,2,1,2
11956,5/10/17 01:50,20.5,56,1.065089661,3,2,1,2
11957,5/10/17 01:51,20.5,56,1.065089661,3,2,1,2
11958,5/10/17 01:52,20.5,56,1.065089661,3,2,1,2
11959,5/10/17 01:53,20.5,56,1.065089661,3,2,1,2
11960,5/10/17 01:54,20.5,56,1.065089661,3,2,1,2
11961,5/10/17 01:55,20.5,56,1.065089661,3,2,1,2
11962,5/10/17 01:56,20.5,56,1.065089661,3,2,1,2
11963,5/10/17 01:57,20.5,56,1.065089661,3,2,1,2
11964,5/10/17 01:58,20.5,56,1.065089661,3,2,1,2
11965,5/10/17 01:59,20.5,56,1.065089661,3,2,1,2
11966,5/10/17 02:00,20.5,56,1.065089661,3,2,1,2
11967,5/10/17 02:01,20.5,56,1.065089661,3,2,1,2
11968,5/10/17 02:02,20.5,56,1.065089661,3,2,1,2
11969,5/10/17 02:03,20.5,56,1.065089661,3,2,1,2
11970,5/10/17 02:04,20.5,56,1.065089661,3,2,1,2
11971,5/10/17 02:05,20.5,55.5,1.077192953,3,2,1,2
11972,5/10/17 02:06,20.5,55.5,1.077192953,3,2,1,2
11973,5/10/17 02:07,20.5,55.5,1.077192953,3,2,1,2
11974,5/10/17 02:08,20.5,55.5,1.077192953,3,2,1,2
11975,5/10/17 02:09,20.5,55.5,1.077192953,3,2,1,2
11976,5/10/17 02:10,20.5,55.5,1.077192953,3,2,1,2
11977,5/10/17 02:11,20.5,55.5,1.077192953,3,2,1,2
11978,5/10/17 02:12,20.5,55.5,1.077192953,3,2,1,2
11979,5/10/17 02:13,20.5,55.5,1.077192953,3,2,1,2
11980,5/10/17 02:14,20.5,55.5,1.077192953,3,2,1,2
11981,5/10/17 02:15,20.5,55.5,1.077192953,3,2,1,2
11982,5/10/17 02:16,20.5,55.5,1.077192953,3,2,1,2
11983,5/10/17 02:17,20.5,55.5,1.077192953,3,2,1,2
11984,5/10/17 02:18,20.5,55.5,1.077192953,3,2,1,2
11985,5/10/17 02:19,20.5,55.5,1.077192953,3,2,1,2
11986,5/10/17 02:20,20.5,55.5,1.077192953,3,2,1,2
11987,5/10/17 02:21,20.5,55.5,1.077192953,3,2,1,2
11988,5/10/17 02:22,20.5,55.5,1.077192953,3,2,1,2
11989,5/10/17 02:23,20.5,55.5,1.077192953,3,2,1,2
11990,5/10/17 02:24,20.5,55.5,1.077192953,3,2,1,2
11991,5/10/17 02:25,20.5,55.5,1.077192953,3,2,1,2
11992,5/10/17 02:26,20.5,55.5,1.077192953,3,2,1,2
11993,5/10/17 02:27,20.5,55.5,1.077192953,3,2,1,2
11994,5/10/17 02:28,20.5,55.5,1.077192953,3,2,1,2
11995,5/10/17 02:29,20.5,55.5,1.077192953,3,2,1,2
11996,5/10/17 02:30,20.5,55.5,1.077192953,3,2,1,2
11997,5/10/17 02:31,20.5,55.5,1.077192953,3,2,1,2
11998,5/10/17 02:32,20.5,55.5,1.077192953,3,2,1,2
11999,5/10/17 02:33,20.5,55.5,1.077192953,3,2,1,2
12000,5/10/17 02:34,20.5,55.5,1.077192953,3,2,1,2
12001,5/10/17 02:35,20.5,55.5,1.077192953,3,2,1,2
12002,5/10/17 02:36,20.5,55.5,1.077192953,3,2,1,2
12003,5/10/17 02:37,20.5,55.5,1.077192953,3,2,1,2
12004,5/10/17 02:38,20.5,55.5,1.077192953,3,2,1,2
12005,5/10/17 02:39,20.5,55.5,1.077192953,3,2,1,2
12006,5/10/17 02:40,20.5,55.5,1.077192953,3,2,1,2
12007,5/10/17 02:41,20.5,55.5,1.077192953,3,2,1,2
12008,5/10/17 02:42,20.5,55.5,1.077192953,3,2,1,2
12009,5/10/17 02:43,20.5,55.5,1.077192953,3,2,1,2
12010,5/10/17 02:44,20.5,55.5,1.077192953,3,2,1,2
12011,5/10/17 02:45,20.5,55.5,1.077192953,3,2,1,2
12012,5/10/17 02:46,20.5,55.5,1.077192953,3,2,1,2
12013,5/10/17 02:47,20.5,55.5,1.077192953,3,2,1,2
12014,5/10/17 02:48,20.5,55.5,1.077192953,3,2,1,2
12015,5/10/17 02:49,20.5,55.5,1.077192953,3,2,1,2
12016,5/10/17 02:50,20.5,55.5,1.077192953,3,2,1,2
12017,5/10/17 02:51,20.5,55.5,1.077192953,3,2,1,2
12018,5/10/17 02:52,20.5,55.5,1.077192953,3,2,1,2
12019,5/10/17 02:53,20.5,55.5,1.077192953,3,2,1,2
12020,5/10/17 02:54,20.5,55.5,1.077192953,3,2,1,2
12021,5/10/17 02:55,20.5,55.5,1.077192953,3,2,1,2
12022,5/10/17 02:56,20.5,55.5,1.077192953,3,2,1,2
12023,5/10/17 02:57,20.5,55.5,1.077192953,3,2,1,2
12024,5/10/17 02:58,20.5,55.5,1.077192953,3,2,1,2
12025,5/10/17 02:59,20.5,55.5,1.077192953,3,2,1,2
12026,5/10/17 03:00,20.5,55.5,1.077192953,3,2,1,2
12027,5/10/17 03:01,20.5,55.5,1.077192953,3,2,1,2
12028,5/10/17 03:02,20.5,55.5,1.077192953,3,2,1,2
12029,5/10/17 03:03,20.5,55.5,1.077192953,3,2,1,2
12030,5/10/17 03:04,20.5,55.5,1.077192953,3,2,1,2
12031,5/10/17 03:05,20.5,55.5,1.077192953,3,2,1,2
12032,5/10/17 03:06,20.5,55.5,1.077192953,3,2,1,2
12033,5/10/17 03:07,20.5,55.5,1.077192953,3,2,1,2
12034,5/10/17 03:08,20.5,55.5,1.077192953,3,2,1,2
12035,5/10/17 03:09,20.5,55.5,1.077192953,3,2,1,2
12036,5/10/17 03:10,20.5,55.5,1.077192953,3,2,1,2
12037,5/10/17 03:11,20.5,55.5,1.077192953,3,2,1,2
12038,5/10/17 03:12,20.5,55.5,1.077192953,3,2,1,2
12039,5/10/17 03:13,20.5,55.5,1.077192953,3,2,1,2
12040,5/10/17 03:14,20.5,55.5,1.077192953,3,2,1,2
12041,5/10/17 03:15,20.5,55.5,1.077192953,3,2,1,2
12042,5/10/17 03:16,20.5,55.5,1.077192953,3,2,1,2
12043,5/10/17 03:17,20.5,55,1.089296245,3,2,1,2
12044,5/10/17 03:18,20.5,55,1.089296245,3,2,1,2
12045,5/10/17 03:19,20.5,55,1.089296245,3,2,1,2
12046,5/10/17 03:20,20.5,55,1.089296245,3,2,1,2
12047,5/10/17 03:21,20.5,55,1.089296245,3,2,1,2
12048,5/10/17 03:22,20.5,55,1.089296245,3,2,1,2
12049,5/10/17 03:23,20.5,55,1.089296245,3,2,1,2
12050,5/10/17 03:24,20.5,55,1.089296245,3,2,1,2
12051,5/10/17 03:25,20.5,55,1.089296245,3,2,1,2
12052,5/10/17 03:26,20.5,55,1.089296245,3,2,1,2
12053,5/10/17 03:27,20.5,55,1.089296245,3,2,1,2
12054,5/10/17 03:28,20.5,55,1.089296245,3,2,1,2
12055,5/10/17 03:29,20.5,55,1.089296245,3,2,1,2
12056,5/10/17 03:30,20.5,55,1.089296245,3,2,1,2
12057,5/10/17 03:31,20.5,55,1.089296245,3,2,1,2
12058,5/10/17 03:32,20.5,55,1.089296245,3,2,1,2
12059,5/10/17 03:33,20.5,55,1.089296245,3,2,1,2
12060,5/10/17 03:34,20.5,55,1.089296245,3,2,1,2
12061,5/10/17 03:35,20.5,55,1.089296245,3,2,1,2
12062,5/10/17 03:36,20.5,55,1.089296245,3,2,1,2
12063,5/10/17 03:37,20.5,55,1.089296245,3,2,1,2
12064,5/10/17 03:38,20.5,55,1.089296245,3,2,1,2
12065,5/10/17 03:39,20.5,55,1.089296245,3,2,1,2
12066,5/10/17 03:40,20.5,55,1.089296245,3,2,1,2
12067,5/10/17 03:41,20.5,55,1.089296245,3,2,1,2
12068,5/10/17 03:42,20.5,54.5,1.101399536,3,2,1,2
12069,5/10/17 03:43,20.5,55,1.089296245,3,2,1,2
12070,5/10/17 03:44,20.5,55,1.089296245,3,2,1,2
12071,5/10/17 03:45,20.5,55,1.089296245,3,2,1,2
12072,5/10/17 03:46,20.5,54.5,1.101399536,3,2,1,2
12073,5/10/17 03:47,20.5,54.5,1.101399536,3,2,1,2
12074,5/10/17 03:48,20.5,54.5,1.101399536,3,2,1,2
12075,5/10/17 03:49,20.5,54.5,1.101399536,3,2,1,2
12076,5/10/17 03:50,20.5,54.5,1.101399536,3,2,1,2
12077,5/10/17 03:51,20.5,54.5,1.101399536,3,2,1,2
12078,5/10/17 03:52,20.5,54.5,1.101399536,3,2,1,2
12079,5/10/17 03:53,20.5,54.5,1.101399536,3,2,1,2
12080,5/10/17 03:54,20.5,54.5,1.101399536,3,2,1,2
12081,5/10/17 03:55,20.5,55,1.089296245,3,2,1,2
12082,5/10/17 03:56,20.5,54.5,1.101399536,3,2,1,2
12083,5/10/17 03:57,20.5,55,1.089296245,3,2,1,2
12084,5/10/17 03:58,20.5,55,1.089296245,3,2,1,2
12085,5/10/17 03:59,20.5,55,1.089296245,3,2,1,2
12086,5/10/17 04:00,20.5,55,1.089296245,3,2,1,2
12087,5/10/17 04:01,20.5,55,1.089296245,3,2,1,2
12088,5/10/17 04:02,20.5,55,1.089296245,3,2,1,2
12089,5/10/17 04:03,20.5,55,1.089296245,3,2,1,2
12090,5/10/17 04:04,20.5,55,1.089296245,3,2,1,2
12091,5/10/17 04:05,20.5,55,1.089296245,3,2,1,2
12092,5/10/17 04:06,20.5,55,1.089296245,3,2,1,2
12093,5/10/17 04:07,20.5,55,1.089296245,3,2,1,2
12094,5/10/17 04:08,20.5,55,1.089296245,3,2,1,2
12095,5/10/17 04:09,20.5,55,1.089296245,3,2,1,2
12096,5/10/17 04:10,20.5,55,1.089296245,3,2,1,2
12097,5/10/17 04:11,20.5,55,1.089296245,3,2,1,2
12098,5/10/17 04:12,20.5,55,1.089296245,3,2,1,2
12099,5/10/17 04:13,20.5,55,1.089296245,3,2,1,2
12100,5/10/17 04:14,20.5,54.5,1.101399536,3,2,1,2
12101,5/10/17 04:15,20.5,55,1.089296245,3,2,1,2
12102,5/10/17 04:16,20.5,55,1.089296245,3,2,1,2
12103,5/10/17 04:17,20.5,55,1.089296245,3,2,1,2
12104,5/10/17 04:18,20.5,54.5,1.101399536,3,2,1,2
12105,5/10/17 04:19,20.5,55,1.089296245,3,2,1,2
12106,5/10/17 04:20,20.5,55,1.089296245,3,2,1,2
12107,5/10/17 04:21,20.5,55,1.089296245,3,2,1,2
12108,5/10/17 04:22,20.5,55,1.089296245,3,2,1,2
12109,5/10/17 04:23,20.5,55,1.089296245,3,2,1,2
12110,5/10/17 04:24,20.5,55,1.089296245,3,2,1,2
12111,5/10/17 04:25,20.5,55,1.089296245,3,2,1,2
12112,5/10/17 04:26,20.5,55,1.089296245,3,2,1,2
12113,5/10/17 04:27,20.5,55,1.089296245,3,2,1,2
12114,5/10/17 04:28,20.5,55,1.089296245,3,2,1,2
12115,5/10/17 04:29,20.5,55,1.089296245,3,2,1,2
12116,5/10/17 04:30,20.5,55,1.089296245,3,2,1,2
12117,5/10/17 04:31,20.5,55,1.089296245,3,2,1,2
12118,5/10/17 04:32,20.5,55,1.089296245,3,2,1,2
12119,5/10/17 04:33,20.5,55,1.089296245,3,2,1,2
12120,5/10/17 04:34,20.5,55,1.089296245,3,2,1,2
12121,5/10/17 04:35,20.5,55,1.089296245,3,2,1,2
12122,5/10/17 04:36,20.5,55,1.089296245,3,2,1,2
12123,5/10/17 04:37,20.5,55,1.089296245,3,2,1,2
12124,5/10/17 04:38,20.5,55,1.089296245,3,2,1,2
12125,5/10/17 04:39,20.5,55,1.089296245,3,2,1,2
12126,5/10/17 04:40,20.5,55,1.089296245,3,2,1,2
12127,5/10/17 04:41,20.5,55,1.089296245,3,2,1,2
12128,5/10/17 04:42,20.5,55,1.089296245,3,2,1,2
12129,5/10/17 04:43,20.5,55,1.089296245,3,2,1,2
12130,5/10/17 04:44,20.5,55,1.089296245,3,2,1,2
12131,5/10/17 04:45,20.5,55,1.089296245,3,2,1,2
12132,5/10/17 04:46,20.5,55,1.089296245,3,2,1,2
12133,5/10/17 04:47,20.5,55,1.089296245,3,2,1,2
12134,5/10/17 04:48,20.5,55,1.089296245,3,2,1,2
12135,5/10/17 04:49,20.5,55,1.089296245,3,2,1,2
12136,5/10/17 04:50,20.5,55.5,1.077192953,3,2,1,2
12137,5/10/17 04:51,20.5,55.5,1.077192953,3,2,1,2
12138,5/10/17 04:52,20.5,55.5,1.077192953,3,2,1,2
12139,5/10/17 04:53,20.5,55.5,1.077192953,3,2,1,2
12140,5/10/17 04:54,20.5,55.5,1.077192953,3,2,1,2
12141,5/10/17 04:55,20.5,55.5,1.077192953,3,2,1,2
12142,5/10/17 04:56,20.5,55.5,1.077192953,3,2,1,2
12143,5/10/17 04:57,20.5,55.5,1.077192953,3,2,1,2
12144,5/10/17 04:58,20.5,55.5,1.077192953,3,2,1,2
12145,5/10/17 04:59,20.5,55.5,1.077192953,3,2,1,2
12146,5/10/17 05:00,20.5,55.5,1.077192953,3,2,1,2
12147,5/10/17 05:01,20.5,55.5,1.077192953,3,2,1,2
12148,5/10/17 05:02,20.5,55.5,1.077192953,3,2,1,2
12149,5/10/17 05:03,20.5,55.5,1.077192953,3,2,1,2
12150,5/10/17 05:04,20.5,55.5,1.077192953,3,2,1,2
12151,5/10/17 05:05,20.5,55.5,1.077192953,3,2,1,2
12152,5/10/17 05:06,20.5,55.5,1.077192953,3,2,1,2
12153,5/10/17 05:07,20.5,55.5,1.077192953,3,2,1,2
12154,5/10/17 05:08,20.5,55.5,1.077192953,3,2,1,2
12155,5/10/17 05:09,20.5,55.5,1.077192953,3,2,1,2
12156,5/10/17 05:10,20.5,55.5,1.077192953,3,2,1,2
12157,5/10/17 05:11,20.5,55.5,1.077192953,3,2,1,2
12158,5/10/17 05:12,20.5,55.5,1.077192953,3,2,1,2
12159,5/10/17 05:13,20.5,55.5,1.077192953,3,2,1,2
12160,5/10/17 05:14,20.5,55.5,1.077192953,3,2,1,2
12161,5/10/17 05:15,20.5,55.5,1.077192953,3,2,1,2
12162,5/10/17 05:16,20.5,55.5,1.077192953,3,2,1,2
12163,5/10/17 05:17,20.5,55.5,1.077192953,3,2,1,2
12164,5/10/17 05:18,20.5,55.5,1.077192953,3,2,1,2
12165,5/10/17 05:19,20.5,55.5,1.077192953,3,2,1,2
12166,5/10/17 05:20,20.5,55.5,1.077192953,3,2,1,2
12167,5/10/17 05:21,20.5,55.5,1.077192953,3,2,1,2
12168,5/10/17 05:22,20.5,55.5,1.077192953,3,2,1,2
12169,5/10/17 05:23,20.5,55.5,1.077192953,3,2,1,2
12170,5/10/17 05:24,20.5,55.5,1.077192953,3,2,1,2
12171,5/10/17 05:25,20.5,55.5,1.077192953,3,2,1,2
12172,5/10/17 05:26,20.5,55.5,1.077192953,3,2,1,2
12173,5/10/17 05:27,20.5,55.5,1.077192953,3,2,1,2
12174,5/10/17 05:28,20.5,55.5,1.077192953,3,2,1,2
12175,5/10/17 05:29,20.5,55.5,1.077192953,3,2,1,2
12176,5/10/17 05:30,20.5,55.5,1.077192953,3,2,1,2
12177,5/10/17 05:31,20.5,55.5,1.077192953,3,2,1,2
12178,5/10/17 05:32,20.5,55.5,1.077192953,3,2,1,2
12179,5/10/17 05:33,20.5,55.5,1.077192953,3,2,1,2
12180,5/10/17 05:34,20.5,55.5,1.077192953,3,2,1,2
12181,5/10/17 05:35,20.5,55.5,1.077192953,3,2,1,2
12182,5/10/17 05:36,20.5,55.5,1.077192953,3,2,1,2
12183,5/10/17 05:37,20.5,55.5,1.077192953,3,2,1,2
12184,5/10/17 05:38,20.5,55.5,1.077192953,3,2,1,2
12185,5/10/17 05:39,20.5,55.5,1.077192953,3,2,1,2
12186,5/10/17 05:40,20.5,55.5,1.077192953,3,2,1,2
12187,5/10/17 05:41,20.5,55.5,1.077192953,3,2,1,2
12188,5/10/17 05:42,20.5,55.5,1.077192953,3,2,1,2
12189,5/10/17 05:43,20.5,55.5,1.077192953,3,2,1,2
12190,5/10/17 05:44,20.5,55.5,1.077192953,3,2,1,2
12191,5/10/17 05:45,20.5,55.5,1.077192953,3,2,1,2
12192,5/10/17 05:46,20.5,55.5,1.077192953,3,2,1,2
12193,5/10/17 05:47,20.5,55.5,1.077192953,3,2,1,2
12194,5/10/17 05:48,20.5,55.5,1.077192953,3,2,1,2
12195,5/10/17 05:49,20.5,55.5,1.077192953,3,2,1,2
12196,5/10/17 05:50,20.5,55.5,1.077192953,3,2,1,2
12197,5/10/17 05:51,20.5,55.5,1.077192953,3,2,1,2
12198,5/10/17 05:52,20.5,55.5,1.077192953,3,2,1,2
12199,5/10/17 05:53,20.5,55.5,1.077192953,3,2,1,2
12200,5/10/17 05:54,20.5,55.5,1.077192953,3,2,1,2
12201,5/10/17 05:55,20.5,55.5,1.077192953,3,2,1,2
12202,5/10/17 05:56,20.5,55.5,1.077192953,3,2,1,2
12203,5/10/17 05:57,20.5,55.5,1.077192953,3,2,1,2
12204,5/10/17 05:58,20.5,55.5,1.077192953,3,2,1,2
12205,5/10/17 05:59,20.5,55.5,1.077192953,3,2,1,2
12206,5/10/17 06:00,20.5,55.5,1.077192953,3,2,1,2
12207,5/10/17 06:01,20.5,55.5,1.077192953,3,2,1,2
12208,5/10/17 06:02,20.5,55.5,1.077192953,3,2,1,2
12209,5/10/17 06:03,20.5,56,1.065089661,3,2,1,2
12210,5/10/17 06:04,20.5,56,1.065089661,3,2,1,2
12211,5/10/17 06:05,20.5,56,1.065089661,3,2,1,2
12212,5/10/17 06:06,20.5,56,1.065089661,3,2,1,2
12213,5/10/17 06:07,20.5,56,1.065089661,3,2,1,2
12214,5/10/17 06:08,20.5,56,1.065089661,3,2,1,2
12215,5/10/17 06:09,20.5,56,1.065089661,3,2,1,2
12216,5/10/17 06:10,20.5,56,1.065089661,3,2,1,2
12217,5/10/17 06:11,20.5,56,1.065089661,3,2,1,2
12218,5/10/17 06:12,20.5,56,1.065089661,3,2,1,2
12219,5/10/17 06:13,20.5,56,1.065089661,3,2,1,2
12220,5/10/17 06:14,20.5,56,1.065089661,3,2,1,2
12221,5/10/17 06:15,20.5,56,1.065089661,3,2,1,2
12222,5/10/17 06:16,20.5,56,1.065089661,3,2,1,2
12223,5/10/17 06:17,20.5,56,1.065089661,3,2,1,2
12224,5/10/17 06:18,20.5,56,1.065089661,3,2,1,2
12225,5/10/17 06:19,20.5,56,1.065089661,3,2,1,2
12226,5/10/17 06:20,20.5,56,1.065089661,3,2,1,2
12227,5/10/17 06:21,20.5,56,1.065089661,3,2,1,2
12228,5/10/17 06:22,20.5,56,1.065089661,3,2,1,2
12229,5/10/17 06:23,20.5,56,1.065089661,3,2,1,2
12230,5/10/17 06:24,20.5,56,1.065089661,3,2,1,2
12231,5/10/17 06:25,20.5,56,1.065089661,3,2,1,2
12232,5/10/17 06:26,20.5,56,1.065089661,3,2,1,2
12233,5/10/17 06:27,20.5,56,1.065089661,3,2,1,2
12234,5/10/17 06:28,20.5,56,1.065089661,3,2,1,2
12235,5/10/17 06:29,20.5,56,1.065089661,3,2,1,2
12236,5/10/17 06:30,20.5,56,1.065089661,3,2,1,2
12237,5/10/17 06:31,20.5,56,1.065089661,3,2,1,2
12238,5/10/17 06:32,20.5,56,1.065089661,3,2,1,2
12239,5/10/17 06:33,20.5,56,1.065089661,3,2,1,2
12240,5/10/17 06:34,20.5,56,1.065089661,3,2,1,2
12241,5/10/17 06:35,20.5,56,1.065089661,3,2,1,2
12242,5/10/17 06:36,20.5,56,1.065089661,3,2,1,2
12243,5/10/17 06:37,20.5,56,1.065089661,3,2,1,2
12244,5/10/17 06:38,20.5,56,1.065089661,3,2,1,2
12245,5/10/17 06:39,20.5,56,1.065089661,3,2,1,2
12246,5/10/17 06:40,20.5,56,1.065089661,3,2,1,2
12247,5/10/17 06:41,20.5,56,1.065089661,3,2,1,2
12248,5/10/17 06:42,20.5,56,1.065089661,3,2,1,2
12249,5/10/17 06:43,20.5,56,1.065089661,3,2,1,2
12250,5/10/17 06:44,20.5,56,1.065089661,3,2,1,2
12251,5/10/17 06:45,20.5,56,1.065089661,3,2,1,2
12252,5/10/17 06:46,20.5,56,1.065089661,3,2,1,2
12253,5/10/17 06:47,20.5,56,1.065089661,3,2,1,2
12254,5/10/17 06:48,20.5,56,1.065089661,3,2,1,2
